n_fcc_cells,temp,density,radius,energy_deposition,voxel_phase,outcome,outcome_source,terminal,stopped_segment,actual_energy_deposition,excitation_method,evolution_format,ensemble,pressure,tauS,dt1,nsteps1,dt2,nsteps2,total_physical_time,source_nsteps,source_seed,evolve_seed,voxel_low_density_fraction,status,files_complete,last_updated,run_path,checked,notes
50.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,800.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-27T17:41:48.014596,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_10/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-25T01:21:53.238806,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_2/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-25T01:21:53.724803,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_3/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T00:21:54.501490,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_4/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T00:29:44.152544,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_5/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-27T17:06:57.458045,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_6/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-27T17:14:54.412972,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_7/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,799.9999999999998,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-27T17:26:03.807661,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_8/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-27T17:33:57.298621,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_9/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,799.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-06T08:07:33.337711,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,,,False,,800.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.012002743484224965,complete,True,2026-08-22T06:33:50.920080,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_1/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,,,False,,800.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.012002743484224965,complete,True,2026-08-20T22:03:10.346097,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_10/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-22T07:49:58.386194,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_2/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-22T09:06:02.021979,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_3/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.013203017832647462,complete,True,2026-08-22T10:23:02.046436,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_4/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-22T11:39:18.503362,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_5/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T19:19:12.575250,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_6/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.011145404663923183,complete,True,2026-08-20T20:00:25.617589,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_7/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,799.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T20:41:05.324159,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_8/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,800.0,phase_separated,,,False,,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.01286008230452675,complete,True,2026-08-20T21:22:22.292872,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_9/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,850.0,not_phase_separated,,,False,,850.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-08T17:26:40.025653,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_850.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,900.0,not_phase_separated,,,False,,900.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-17T18:41:09.958554,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/center_box/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,900.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T00:37:37.076562,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_1/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,900.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-27T18:24:33.318082,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_10/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,900.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T00:45:24.443611,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_2/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,900.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T00:53:13.555656,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_3/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,899.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-25T01:00:55.257750,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_4/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,not_phase_separated,,,False,,900.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-25T01:21:55.100794,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_5/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,900.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-27T17:49:36.171587,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_6/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,899.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-27T17:57:30.384533,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_7/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,not_phase_separated,,,False,,899.9999999999998,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,0.0,complete,True,2026-08-27T18:08:34.444257,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_8/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,900.0000000000001,velocity_rescale_com,two_segment_dt_v1,NPH,-0.2342021537037058,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-27T18:16:24.102232,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_9/ensemble_NPH/pressure_-0.234/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
50.0,0.8,0.72,3.0,900.0,not_phase_separated,,,False,,900.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-06T09:25:25.967128,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,900.0,not_phase_separated,,,False,,900.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-22T12:55:31.075684,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_1/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,,,False,,900.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.013031550068587106,complete,True,2026-08-21T01:29:02.733355,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_10/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,900.0,not_phase_separated,,,False,,900.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-22T14:11:47.098296,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_2/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,900.0,not_phase_separated,,,False,,900.0000000000002,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-22T15:28:01.319142,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_3/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,,,False,,899.9999999999999,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.012688614540466393,complete,True,2026-08-22T16:45:04.783653,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_4/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,,,False,,900.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.011488340192043896,complete,True,2026-08-22T18:02:21.193400,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_5/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,,,False,,900.0000000000001,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.011488340192043896,complete,True,2026-08-20T22:44:03.026187,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_6/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
50.0,0.8,0.72,3.0,900.0,phase_separated,,,False,,899.9999999999999,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.012517146776406037,complete,True,2026-08-20T23:25:15.110240,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_50/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_900.000/random_center_seed_7/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
