Run_ID,N_Cells,Therm_kT,Nsteps,Nc,V,rho_c,uc,uc_uncertainty,rho_liquid,rho_liquid_uncertainty,u_EOS,u_EOS_uncertainty,u_EOS_mean_uncertainty,u_EOS_density_uncertainty,u_EOS_density_slope,P_EOS,P_EOS_uncertainty,P_EOS_mean_uncertainty,P_EOS_density_uncertainty,P_EOS_density_slope,Q,Q_uncertainty,Q_uncertainty_uc_component,Q_uncertainty_u_EOS_component,Q_uncertainty_P_EOS_component,Q_uncertainty_rho_liquid_component,T_K,T_C,P_bar,P_psia,Q_MD_keV,Q_MD_uncertainty_keV,rho_liquid_mol_L,rho_liquid_uncertainty_mol_L,Q_REFPROP_keV,Rc_REFPROP_nm,Pvap_REFPROP_psia,Pbub_REFPROP_psia,REFPROP_P_err_psia,REFPROP_G_err_J_kg,REFPROP_iterations,REFPROP_errID,superheat_margin_psia,Q_MD_over_REFPROP,Q_difference_keV,valid_REFPROP
20260922231737,35,1.0,500000,149315,257894.74673139583,0.5789765084106793,-3.826087832185651,0.0006358945752051,0.6173893324936778,0.0004751788631383,-3.884358142139524,0.0027487756884434,0.0001411855030734,0.0027451474348565,-5.777082374257607,0.0237629930246245,0.0011299193133383,0.0005237266790297,0.0010012132741466,2.1070240109881007,9081.926016451833,421.6860476785038,94.9485984967574,410.4334419199304,18.130385721492665,4.423270008487935,128.5995507884122,-144.5504492115878,11.137034781005651,161.5290332664385,0.1006445587637457,0.0046731785206762,27.061628021933867,0.0209611285326796,(0.42523300471426495+0j),9.425727905344479,274.61870054742565,264.8016210505789,9.101862727568058e-12,2.4289482588847777e-05,18,,113.08966728098716,(0.23668096701800875+0j),(-0.3245884459505193+0j),True
20260922210611,35,1.0,500000,151483,281147.4966702738,0.5388025922125046,-3.7786382006175394,0.0005089544706201,0.6176826108551786,0.0004937681628896,-3.886052435392502,0.0028560240678067,0.0001410415826383,0.0028525393507992,-5.777082374257607,0.02438093757421,0.001164103656428,0.0005222489036051,0.0010403813750699,2.1070240109881007,17146.789630282874,441.46389791972734,77.09795007295591,432.6390938635706,41.79530546755218,4.7797659785770215,128.5995507884122,-144.5504492115878,11.42664770705142,165.72951363536248,0.1900181826441267,0.0048926331812201,27.074483103011733,0.0217710883550393,(0.4681342289975903+0j),9.790080747291904,274.61870054742565,265.15865397247086,1.3125149875261184e-11,3.421082488756619e-05,17,,108.88918691206317,(0.4059053384133225+0j),(-0.27811604635346354+0j),True
20260922230634,35,1.0,500000,150227,270078.7063234448,0.5562341513147244,-3.8020752069746657,0.0007246294368217,0.6178352559313917,0.0004926711231071,-3.886934278571809,0.0028496904221412,0.0001409666751488,0.0028462016616082,-5.777082374257607,0.02470256441495,0.0011616928256322,0.0005214797532962,0.0010380698859073,2.1070240109881007,13413.317556855076,442.8563742427687,108.8589064054232,428.1004430470196,31.282212707315335,4.789627829629793,128.5995507884122,-144.5504492115878,11.577385002985244,167.91577327881032,0.1486443981840647,0.0049079100988393,27.08117389608905,0.0217233492629087,(0.49296313109419904+0j),9.99107036061968,274.61870054742565,265.34470505481823,-2.0841946535590624e-11,2.5233537542880925e-05,17,,106.70292726861533,(0.30153248551089035+0j),(-0.3443187329101344+0j),True
20260922205513,35,1.0,500000,150045,267968.7414073995,0.559934711832239,-3.8055827439982814,0.0003308202250467,0.6180004549829352,0.0004910980616892,-3.8878886471007257,0.002840609856146,0.0001408856070493,0.0028371139562168,-5.777082374257607,0.0250506427831447,0.001158357635854,0.0005206473458274,0.0010347554077289,2.1070240109881007,12980.305748149396,430.1171478773435,49.63792066713514,426.21930586544056,29.164732418913264,4.8331584392580655,128.5995507884122,-144.5504492115878,11.740519372846956,170.2818372782901,0.143845825464167,0.0047667272421194,27.088414959462128,0.0216548758581296,(0.5220227815596208+0j),10.218081290138027,274.61870054742565,265.54623035701854,3.13288753303973e-12,1.801267598302539e-05,17,,104.33686326913553,(0.27555468946088174+0j),(-0.37817695609545376+0j),True
20260922210549,35,1.0,500000,150779,276612.85685254826,0.5450903537733046,-3.790795908328599,0.0006908139386307,0.6181273066089769,0.0004975194442807,-3.888621479393677,0.002877658598943,0.0001408233571747,0.0028742108124048,-5.777082374257607,0.0253179222050473,0.0011701755432152,0.0005200081639437,0.001048285415033,2.1070240109881007,15577.536324308052,447.88144330145184,104.16023485280914,433.8904858900349,38.24618270386281,4.970763713099241,128.5995507884122,-144.5504492115878,11.865785588886832,172.09867014051443,0.1726279499685594,0.0049636776851331,27.093975164890445,0.0219347383982789,(0.5460351577410115+0j),10.399509220570788,274.61870054742565,265.70109809054054,-6.03493072153969e-12,1.3825967795185426e-05,17,,102.52003040691122,(0.31614804929912244+0j),(-0.3734072077724521+0j),True
20260922210033,35,1.0,500000,150234,272222.21367081284,0.5518800173363949,-3.7971654842473326,0.0005372814120769,0.6184483970413404,0.000489581588738,-3.8904764452710263,0.0028318489546013,0.0001406657885273,0.0028283531670593,-5.777082374257607,0.0259944674557358,0.0011544889862516,0.0005183902486375,0.0010315601628086,2.1070240109881007,14780.152695307635,434.37760662918936,80.71793566197225,425.439995845579,33.82812084975669,4.998817666255296,128.5995507884122,-144.5504492115878,12.182862986503942,176.69748899264562,0.1637914627123536,0.0048140070670306,27.10804931451484,0.0215889890597187,(0.614370966614258+0j),10.888835334660543,274.61870054742565,266.0935798156552,1.1443283936471434e-11,1.9192596690296936e-05,16,,97.92121155478003,(0.26660026533316394+0j),(-0.4505795039019045+0j),True
20260922230100,35,1.0,500000,151214,283471.06086537195,0.533437168289343,-3.775913149033047,0.000509503935366,0.6186938579362132,0.000499487100518,-3.8918944930803674,0.0028889988064711,0.0001405453335486,0.0028855781245721,-5.777082374257607,0.0265116594549915,0.0011726292367623,0.0005171534165838,0.0010524313139704,2.1070240109881007,18573.617888674056,445.98816797527655,77.04412808244183,436.8570655217222,45.80597253420318,5.231203103049503,128.5995507884122,-144.5504492115878,12.425256075547924,180.2131035268228,0.2058300820404981,0.00494283434705,27.11880844344917,0.0220207187168309,(0.675171620558298+0j),11.29506038677527,274.61870054742565,266.3940781477137,-3.5615984586135876e-12,1.1345916807563302e-05,16,,94.40559702060284,(0.3048559444342427+0j),(-0.4693415385177999+0j),True
20260922224949,35,1.0,500000,150470,274400.034562907,0.5483599892386468,-3.794069925841892,0.0004615915807841,0.6189103669935648,0.0004937633610358,-3.89314528373946,0.0028559666704337,0.0001404390860997,0.0028525116100944,-5.777082374257607,0.0269678492374278,0.0011613323484998,0.000516062467485,0.0010403712574487,2.1070240109881007,15751.402068101046,436.8582718008647,69.45568516059777,429.7373049001589,36.325556070521365,5.230697183487105,128.5995507884122,-144.5504492115878,12.6390591713308,183.31405526579732,0.1745547043856817,0.0048415360600992,27.12829854518087,0.0217713872363791,(0.7361957300696406+0j),11.679338977621656,274.61870054742565,266.6594667141029,-6.26577506607946e-12,2.0553514766124977e-05,15,,91.30464528162832,(0.23710366313747797+0j),(-0.5616410256839588+0j),True
20260922225520,35,1.0,500000,150788,278861.7712993809,0.5407266808117516,-3.786710448939248,0.0004632401261331,0.6195780072020325,0.0004940515952347,-3.897002296220144,0.0028576137270801,0.0001401114551459,0.0028541767628046,-5.777082374257607,0.0283745831873702,0.001160386138859,0.000512698351948,0.0010409785738266,2.1070240109881007,17637.691731643125,438.49166810678975,69.85105213935958,430.89385867896266,41.181724009241904,5.506512006732951,128.5995507884122,-144.5504492115878,13.2983551157388,192.8763345107484,0.1954582870116472,0.0048597211865066,27.157562787407183,0.0217842232186868,(0.9826914753377007+0j),13.047907742527485,274.61870054742565,267.4798136081221,6.9912858632044495e-12,1.4390360847577307e-05,14,,81.74236603667725,(0.19890096934490878+0j),(-0.7872331883260535+0j),True
20260922214303,40,1.0,500000,233866,387878.7795812569,0.602935794148046,-3.8437763438319754,0.0002684011254919,0.6138940418697147,0.0003654457106859,-3.86416077979924,0.0021176128994772,0.0001428442210144,0.0021127896063155,-5.781404855867217,0.0165738935244007,0.0008808063082662,0.0005185441395347,0.0007119913819954,1.9482822240792568,4881.980614930061,499.2511565936823,62.76989761429677,495.2376583491438,6.098515505088533,3.7586134559301008,128.5995507884122,-144.5504492115878,7.767709582991465,112.66110273580053,0.0541013859827451,0.0055326557231629,26.908421204588656,0.0161888645806599,(0.17462011948521647+0j),6.575935326977905,274.61870054742565,260.6886097188205,1.2399639078136194e-11,7.88480088825703e-05,25,,161.95759781162513,(0.30982332472476276+0j),(-0.12051873350247136+0j),True
20260922234846,40,1.0,500000,234097,390839.6484102135,0.5989591919658541,-3.85265548100253,0.0003618968674154,0.6170977573003645,0.0003709261934488,-3.8826736882294632,0.0021475266330017,0.0001413285877131,0.0021428711743235,-5.777082374257607,0.023148637091305,0.0009416218592563,0.0005251958725049,0.000781550395901,2.1070240109881007,7293.105730561423,509.9599736939511,84.71897097134375,502.7295422058089,10.817430444580255,5.278382290664618,128.5995507884122,-144.5504492115878,10.849103736704697,157.35294652989967,0.0808211173422955,0.0056513628520308,27.04884759472759,0.0164283427970181,(0.38798055013137656+0j),9.089368558557124,274.61870054742565,264.44721894970274,-6.793419282170361e-12,1.7782684106653352e-05,19,,117.26575401752598,(0.20831229120874267+0j),(-0.3071594327890811+0j),True
20260922231827,40,1.0,500000,235147,409599.9614235807,0.5740894095368989,-3.828543758006108,0.0004239913315771,0.6171212759756082,0.000379000047969,-3.882809557553679,0.002194070245006,0.000141317046398,0.0021895144969646,-5.777082374257607,0.0231981915047499,0.0009557237204294,0.0005250773662499,0.0007985622012363,2.1070240109881007,13423.01291416084,526.2105130533954,99.70028964638196,515.9290359024492,27.296812457949574,5.428649440698442,128.5995507884122,-144.5504492115878,10.872328472137523,157.68979283918225,0.148751840697506,0.0058315903798523,27.049878473635783,0.0167786709488199,(0.39080701203952745+0j),9.115608661100454,274.61870054742565,264.47578472670546,-1.6488881752840683e-12,1.696047794715031e-05,19,,116.9289077082434,(0.38062735855532903+0j),(-0.24205517134202145+0j),True
20260922213422,40,1.0,500000,234352,400000.05817726016,0.5858799147877795,-3.83977756967654,0.0003923181386207,0.6172811609869784,0.0003700731431459,-3.8837332264347744,0.0021426032643053,0.0001412385860565,0.0021379430324544,-5.777082374257607,0.0235350730627041,0.0009396145970235,0.0005242717352468,0.0007797529984303,2.1070240109881007,10779.990150541587,510.8572967476405,91.94054042204183,502.1233601964852,19.1193740872521,5.356803777645328,128.5995507884122,-144.5504492115878,11.030215217469928,159.97974647950164,0.1194622539550983,0.0056613800323623,27.05688661011671,0.0163914395153804,(0.41083377499359536+0j),9.2980823512399,274.61870054742565,264.6700767823198,3.3307541140738182e-12,3.0080943043363584e-05,18,,114.638954067924,(0.29078002157188915+0j),(-0.29137152103849706+0j),True
20260922233426,40,1.0,500000,234627,403149.6093265844,0.5819849370359499,-3.8365870373533695,0.0004446045712956,0.6176835581890703,0.0003784821141308,-3.88605790821843,0.0021910665407986,0.0001410411177533,0.0021865223505169,-5.777082374257607,0.0243829336294661,0.0009532569283002,0.0005222441301648,0.0007974709022031,2.1070240109881007,12175.318777085016,525.0610525227055,104.31623674937944,514.0833692679578,22.210667693890837,5.6751484028983015,128.5995507884122,-144.5504492115878,11.42758320102685,165.74308182837336,0.134925079097529,0.0058188165356762,27.074524626886607,0.0167564957898533,(0.4682827200193016+0j),9.791303219220453,274.61870054742565,265.1598081558019,-2.7371543709715537e-12,3.414698631883255e-05,17,,108.87561871905228,(0.2881273925545826+0j),(-0.3333576409217726+0j),True
20260922214251,40,1.0,500000,234324,393846.1677155001,0.5949632602982873,-3.852051740181925,0.0005049411980078,0.6183410541422445,0.000367344464552,-3.889856316500658,0.0021268395277348,0.000140718464888,0.0021221792314446,-5.777082374257607,0.0257682933899317,0.0009318643147747,0.0005189311296541,0.0007740036071146,2.1070240109881007,9242.215940039643,512.4431459719661,118.31984128198232,498.369545496936,13.87569507504084,5.801225733787493,128.5995507884122,-144.5504492115878,12.076861674513864,175.1600699410383,0.1024208679524075,0.0056789180642946,27.10334422251982,0.0162736729343712,(0.590226306496618+0j),10.720214391521328,274.61870054742565,265.9622943166993,-1.879732519823838e-12,2.3997427966980774e-05,16,,99.45863060638735,(0.17352813120164506+0j),(-0.4878054385442105+0j),True
20260922234017,40,1.0,500000,234434,396899.2156877465,0.5906638026325475,-3.847365218572649,0.0005133200880934,0.6189520427623827,0.0003696465994697,-3.89338604808893,0.0021400904959724,0.0001404186345575,0.0021354788545009,-5.777082374257607,0.0270556610830034,0.0009341936261732,0.0005158524709935,0.0007788542606628,2.1070240109881007,11279.627670919692,516.254935206704,120.33968153210688,501.7099753328028,16.94595582260677,6.120000559297602,128.5995507884122,-144.5504492115878,12.680214070351584,183.91095661195664,0.1249991629421539,0.0057212071329877,27.130125292249403,0.0163738567389061,(0.7488399304956156+0j),11.756324340666731,274.61870054742565,266.7105872045662,2.341421208903377e-12,1.8791169570499695e-05,15,,90.70774393546901,(0.16692374144555017+0j),(-0.6238407675534617+0j),True
20260922212550,40,1.0,500000,235181,412903.19284575566,0.5695790298426061,-3.830254509502505,0.0003591573520913,0.619055029091447,0.0003814011546416,-3.893981008595358,0.0022078524800918,0.0001403680960956,0.0022033858880019,-5.777082374257607,0.0272726557511455,0.0009546601484003,0.0005153335419276,0.0008036213906485,2.1070240109881007,15887.258634312837,527.0514478651028,84.46698522218843,519.2449541204736,31.50375729172992,6.383416100083623,128.5995507884122,-144.5504492115878,12.78191326135363,185.3859786738933,0.1760602467273364,0.0058409905849872,27.134639425522856,0.0168839126686464,(0.7814443479767221+0j),11.950982858528826,274.61870054742565,266.83696258518125,3.594576222119269e-12,1.501504082222549e-05,15,,89.23272187353234,(0.2253010686982164+0j),(-0.6053841012493857+0j),True
20260922212703,40,1.0,500000,234880,406349.1756461919,0.5780250436745316,-3.839904304626566,0.0004266609804238,0.6195073309474844,0.000374509526737,-3.896593993675716,0.0021681066415351,0.000140146138091,0.0021635723859041,-5.777082374257607,0.0282256666220308,0.0009412250516462,0.0005130544765238,0.0007891005651787,2.1070240109881007,14083.271715517269,519.6835104790672,100.21413108196028,509.2448879637855,25.6099721185892,6.469343565703342,128.5995507884122,-144.5504492115878,13.228562183260369,191.8640736052425,0.1560687309267394,0.0057592824206372,27.15446488077048,0.0165851099845571,(0.9514656560672677+0j),12.888062261081027,274.61870054742565,267.3928298150578,3.2977763505681366e-12,1.6890446764045937e-05,14,,82.75462694218314,(0.16402981014766704+0j),(-0.7953969251405284+0j),True
20260922211716,40,1.0,500000,235632,419672.1383133601,0.5614668654130637,-3.820753899090741,0.0003851998948554,0.6195839417067774,0.0003760923536367,-3.8970365803429057,0.0021772293000137,0.0001401085429075,0.0021727165072881,-5.777082374257607,0.0283870873313612,0.0009438130904315,0.0005126684490761,0.0007924356194617,2.1070240109881007,19092.10741316088,522.3564207314912,90.76542162458014,513.0248944208358,37.15350059073534,6.553137803478945,128.5995507884122,-144.5504492115878,13.304215450183602,192.9613314759281,0.211575906144446,0.0057890910428376,27.157822910722327,0.0166538245323329,(0.9853793232283576+0j),13.061509921669991,274.61870054742565,267.48711895162694,-3.4626651680965435e-12,1.419670504670416e-05,14,,81.65736907149756,(0.21471518749882895+0j),(-0.7738034170839116+0j),True
20260922233144,40,1.0,500000,235675,423140.5494102963,0.5569662381174412,-3.81664623898643,0.0004022348113442,0.619648472426309,0.0003844563232359,-3.89740937962531,0.0022254486675855,0.0001400768757596,0.0022210358486381,-5.777082374257607,0.0285230551068606,0.0009584835688973,0.0005123432907147,0.0008100587042342,2.1070240109881007,20254.75226477765,534.5997878005243,94.79668916356692,524.482614733229,41.02687167193904,6.730786239454997,128.5995507884122,-144.5504492115878,13.367939655432664,193.8855729344453,0.2244601641617367,0.0059248115647563,27.16065144409024,0.0170168347480984,(1.0152920456659624+0j),13.211266597252566,274.61870054742565,267.5665712981104,-5.177508870391975e-12,1.223920143054224e-05,14,,80.73312761298035,(0.22107940776242968+0j),(-0.7908318815042257+0j),True
20260922232312,40,1.0,500000,235372,416260.1185213627,0.565444513003281,-3.823879413492112,0.0004194420453519,0.6201096036575932,0.0003834057727961,-3.900076363252068,0.0022298060591734,0.0001396629324666,0.0022254278974662,-5.8043672144959215,0.0295217579647208,0.0010363922386588,0.0005093296769511,0.0009026029872148,2.354171614663761,19017.92818716015,535.4358525181838,98.72491309858847,524.8339117597629,38.03037176348102,6.928173354294244,128.5995507884122,-144.5504492115878,13.836003104020692,200.674259316814,0.2107538629504412,0.005934022105603,27.18086391164277,0.0169714803611081,(1.2802600348805724+0j),14.425992266299358,274.61870054742565,268.1510258757508,-3.1658652965454113e-12,1.3435059013032597e-05,13,,73.94444123061166,(0.16461801291024536+0j),(-1.069506171930131+0j),True
20260922215953,45,1.0,500000,342895,569531.254203553,0.6020652904808764,-3.853997140387686,0.0001791988365707,0.6158794408215977,0.0003048004586891,-3.875635373573712,0.0017665677885171,0.0001419264519293,0.0017608573575588,-5.777082374257607,0.0205816150175608,0.0008335259802185,0.0005313347439259,0.0006422218850182,2.1070240109881007,7682.563094380767,608.9753220615708,61.4463850659364,605.7472618435812,10.6479296756303,5.6710673553749125,128.5995507884122,-144.5504492115878,9.6460139538111,139.90360445771984,0.0851370261558979,0.0067486318897691,26.99544591506427,0.0135654105679321,(0.27422134180079094+0j),7.909557788226666,274.61870054742565,262.97234465746135,-2.555776671690306e-12,3.671751322376833e-05,21,,134.7150960897058,(0.310468272078349+0j),(-0.18908431564489303+0j),True
20260922221221,45,1.0,500000,343631,578571.364990427,0.5939301887256132,-3.855089539654552,0.0002203125267074,0.6179323564637731,0.0003058692275216,-3.887495236345961,0.0017726418933917,0.0001409190250228,0.0017670317231431,-5.777082374257607,0.0249071575681574,0.000828720441041,0.0005209904816713,0.0006444738066105,2.1070240109881007,11695.34748914956,614.1419884282869,75.70621386502046,609.1347064681112,18.624066624720037,6.855993818541802,128.5995507884122,-144.5504492115878,11.673271958844104,169.30649599695778,0.1296061083851466,0.0068059628592012,27.0854300410364,0.0136129065118004,(0.5097533022717178+0j),10.123266750377221,274.61870054742565,265.4631356012473,5.9689751945283274e-12,2.071852972553346e-05,17,,105.31220455046787,(0.25425261162126156+0j),(-0.38014719388657114+0j),True
20260923002302,45,1.0,500000,343278,574015.8116242677,0.5980288226358105,-3.862227380206667,0.0002374770580361,0.618396525778069,0.0002993048199225,-3.8901767807102514,0.0017348229233887,0.0001406912433026,0.0017291085997047,-5.777082374257607,0.0258851734585428,0.0008165227437659,0.0005186516183401,0.0006306424421812,2.1070240109881007,10083.798513674958,601.318678748507,81.52064952853841,595.5265434950306,15.437151178057205,6.9546724338847214,128.5995507884122,-144.5504492115878,12.13164001779659,175.95456264114972,0.1117471613656492,0.006663824985565,27.105775674920185,0.0133299328843777,(0.602530456005507+0j),10.806696526267608,274.61870054742565,266.0301292278527,3.0009764790170043e-12,2.1390883724050488e-05,16,,98.66413790627593,(0.1854630919513683+0j),(-0.4907832946398578+0j),True
20260922235712,45,1.0,500000,343563,583200.00498679,0.5890997892014456,-3.851906844179857,0.0004584016495363,0.6189850351758623,0.0003061470506008,-3.893576647979328,0.0017742008705018,0.0001404024441966,0.001768636729957,-5.777082374257607,0.0271251768903855,0.0008258532800579,0.0005156862283236,0.0006450591865091,2.1070240109881007,15079.980167079855,630.0398199641377,157.48984591965765,609.5497736722384,23.253969701596336,7.44644088714678,128.5995507884122,-144.5504492115878,12.712794139867302,184.3834905706009,0.1671141063396085,0.0069822223895402,27.13157142740941,0.0136255963960187,(0.7590703851706084+0j),11.817991757561524,274.61870054742565,266.7510647323687,-2.770132134477235e-12,1.7495774818785562e-05,15,,90.23520997682473,(0.22015627220399064+0j),(-0.591956278831+0j),True
20260923001014,45,1.0,500000,344380,602479.3334433838,0.5716046690460662,-3.837457464612208,0.0002665173649583,0.6193779983245618,0.000311098647582,-3.895846828459412,0.001802703355009,0.0001402096054647,0.0017972425136013,-5.777082374257607,0.0279531596801286,0.0008328050194377,0.0005137061596919,0.0006554923202412,2.1070240109881007,21407.11010512962,628.8036789554736,91.78325014436273,620.8149813980095,38.70037933218944,7.806482704104026,128.5995507884122,-144.5504492115878,13.100845978197931,190.0117066564225,0.2372304230440567,0.0069687421921366,27.14879592740762,0.0138396554185221,(0.8978683030570258+0j),12.605460345565545,274.61870054742565,267.2337426510498,4.2871092557385775e-12,7.228556793889763e-06,15,,84.60699389100316,(0.2642151663404801+0j),(-0.6606378800129691+0j),True
20260922222149,45,1.0,500000,343547,587903.2190325272,0.5843597872543583,-3.8509809247419455,0.0003915029580598,0.6196079822713575,0.0003067249178095,-3.897175464664808,0.0017775046867219,0.0001400967454857,0.0017719751164231,-5.777082374257607,0.028437741378169,0.0008248505362923,0.0005125473131172,0.000646276766593,2.1070240109881007,16821.083858425878,625.9499638971542,134.49966673258947,610.6564026092711,27.58677786385042,7.805420620657777,128.5995507884122,-144.5504492115878,13.3279555523043,193.30565254707565,0.1864087595288127,0.0069369533278172,27.15887666526887,0.0136509544453204,(0.9963751516533322+0j),13.116903030548205,274.61870054742565,267.51671519403544,-3.0009764790170043e-12,1.3436197361262514e-05,14,,81.31304800035,(0.1870869212459743+0j),(-0.8099663921245195+0j),True
20260922222452,45,1.0,500000,344185,597540.9126212142,0.5760024003882418,-3.8430747019218487,0.0002783255418254,0.6196863261494262,0.0003104015303314,-3.89762806370193,0.0017986764901106,0.0001400582998092,0.0017932152098204,-5.777082374257607,0.0286028138103737,0.0008306906442278,0.0005121525528046,0.0006540234774558,2.1070240109881007,19981.279876975088,627.4722141334887,95.7954766131977,619.0774677487439,34.991028854240966,7.957574728373252,128.5995507884122,-144.5504492115878,13.405320277233685,194.42773301755065,0.2214295836709247,0.0069539321426012,27.162310661897106,0.0138097509233083,(1.0334413061225525+0j),13.300720351030838,274.61870054742565,267.6131911614524,4.517953600278348e-12,1.12092694860443e-05,14,,80.190967529875,(0.21426430544151875+0j),(-0.8120117224516278+0j),True
20260923000637,45,1.0,500000,343913,592683.005374847,0.5802646556104465,-3.8471514985510873,0.0002684857652968,0.6199181941231907,0.0003080961036134,-3.89896758408632,0.0017853896679464,0.0001399445152821,0.0017798965697625,-5.777082374257607,0.0290913651984747,0.0008261484225311,0.0005109842129664,0.0006491658880053,2.1070240109881007,18923.12035889004,621.7637674755408,92.33574500052366,614.0187168724811,31.32045897125499,8.021029901352197,128.5995507884122,-144.5504492115878,13.63429033146679,197.7486628911213,0.2097032166419039,0.00689063611843,27.172473981096143,0.0137103559689696,(1.1553223976596176+0j),13.876195205569939,274.61870054742565,267.89896692715683,-7.090219153721494e-12,6.4460106867169615e-06,14,,76.87003765630433,(0.18151056109247773+0j),(-0.9456191810177137+0j),True
