Run_ID,N_Cells,Therm_kT,Nsteps,Nc,V,rho_c,uc,uc_uncertainty,rho_liquid,rho_liquid_uncertainty,u_EOS,u_EOS_uncertainty,u_EOS_mean_uncertainty,u_EOS_density_uncertainty,u_EOS_density_slope,P_EOS,P_EOS_uncertainty,P_EOS_mean_uncertainty,P_EOS_density_uncertainty,P_EOS_density_slope,Q,Q_uncertainty,Q_uncertainty_uc_component,Q_uncertainty_u_EOS_component,Q_uncertainty_P_EOS_component,Q_uncertainty_rho_liquid_component,T_K,T_C,P_bar,P_psia,Q_MD_keV,Q_MD_uncertainty_keV,rho_liquid_mol_L,rho_liquid_uncertainty_mol_L
20260921230414,20,1.0,500000,29476,52459.01728917001,0.561886240405903,-3.7465098723144137,0.001155258460197802,0.6091002516871961,0.001174691988369201,-3.8365579262583744,0.006646678799929066,0.00014206175427955474,0.006645160459115905,-5.656938605958516,0.007632763482810761,0.0018270189204297475,0.00045937683059146404,0.001768324365924991,1.505351516340821,2685.2937482187285,198.99481305276402,34.05239837279041,195.91750430670916,7.429255870592641,0.7123555328227906,128.5995507884122,-144.5504492115878,3.5772578098712167,51.883738098655535,0.029758027531929326,0.002205252568466937,26.698298094410283,0.05154198972990635
20260918192848,20,1.0,500000,31450,55172.41409905331,0.5700312468389822,-3.7477544097321362,0.0016154239151312578,0.6091028891893034,0.0011119043255332056,-3.8365728464458693,0.006291578728439717,0.00014206906620605077,0.006289974505241056,-5.656938605958516,0.007636733850607462,0.0017356994338729853,0.0004593725197530627,0.001673806862467329,1.505351516340821,2820.367009399485,204.3820083545657,50.805082130878056,197.87015100942912,6.14281613513489,0.7198042484870588,128.5995507884122,-144.5504492115878,3.5791186076334944,51.91072668848715,0.031254889403264915,0.002264954263054702,26.698413702337376,0.04879281898713631
20260921225400,20,1.0,500000,29418,51612.89910571946,0.5699737954991189,-3.760035725802428,0.0013885687614057277,0.6119409860184291,0.0011474759393328951,-3.852869373216837,0.006635579193765977,0.00014370282332739468,0.006634022967649996,-5.781404855867217,0.01276878952670683,0.0022882767823643366,0.00048813121731711764,0.002235606975160927,1.9482822240792568,2776.1771072655324,199.601448949148,40.8489158230337,195.2054687222075,8.099666974184325,1.1510319424823974,128.5995507884122,-144.5504492115878,5.98436623378682,86.79589419120195,0.030765183453884987,0.0022119766295705307,26.822814168360676,0.050350791458787146
20260922001719,25,1.0,500000,59971,101626.02418995295,0.5901145939538675,-3.794988644352453,0.0007475674102602746,0.6077421988065052,0.0007792178496842597,-3.828875504488661,0.004410156475113673,0.00013829683488345885,0.004407987536330868,-5.656938605958516,0.005588416519591683,0.0012605525543472826,0.00046159648626217223,0.0011729967715820343,1.505351516340821,2048.701696491144,268.28102413533526,44.83236516071893,264.4814939690421,3.715692844183931,0.7070500629520423,128.5995507884122,-144.5504492115878,2.6191308933577644,37.987282029852935,0.02270340871621018,0.0029730598624057264,26.63877143925586,0.03423365629342018
20260922002205,25,1.0,500000,60005,103305.77299990234,0.5808484681689253,-3.7886058822733566,0.0005252612569496549,0.6092966422869653,0.0007648937330097358,-3.8376688958240566,0.004329306230596305,0.00014260620640567967,0.0043269568877185,-5.656938605958516,0.00792840036996853,0.0012395694357887348,0.0004590558419800118,0.001151433940825797,1.505351516340821,2982.2677037094486,261.75517250584085,31.51830172326404,259.7800203669313,5.978896886860433,0.9802041709940963,128.5995507884122,-144.5504492115878,3.7158143583418757,53.89333093618271,0.033049048914458146,0.002900752233377171,26.70690635677934,0.033607677082324816
20260921233737,25,1.0,500000,59898,102459.0181429102,0.5846044700179935,-3.79611745277625,0.0008281705134644086,0.6095268027685232,0.0007839275029832039,-3.8389708995377476,0.004436942640515569,0.00014324427851137794,0.0044346297558983455,-5.656938605958516,0.008274872799883424,0.0012660928367113767,0.00045867965852992187,0.0011800864553170396,1.505351516340821,2601.5020467644463,270.40794540910184,49.60575741549115,265.76399028160154,5.30409903012162,1.0458368356087187,128.5995507884122,-144.5504492115878,3.8781960708905916,56.2484785642459,0.028829460308891712,0.002996635663709535,26.716994832574848,0.03444007932694269
20260918193606,25,1.0,500000,61959,105932.20394129747,0.5848929569551361,-3.8022964638803645,0.0005787836504146632,0.6102257713242507,0.0007517809585094106,-3.8429530226550597,0.004348750031842424,0.000144456865923045,0.004346350084074817,-5.781404855867217,0.009427067227559618,0.001535643854355113,0.0004614219498651835,0.0014646814778651498,1.9482822240792568,2560.496690408443,271.9065579976915,35.86085619604212,269.4442032229247,6.753227958026681,1.179210222533435,128.5995507884122,-144.5504492115878,4.418196625627674,64.08052446202707,0.028375045024080524,0.0030132425219716184,26.747632270020887,0.03303456533521742
20260918195515,25,1.0,500000,61946,106837.61225116758,0.5798145306202593,-3.790444335397881,0.0009004599788708713,0.6105949769946294,0.0007594801321129558,-3.845087550110601,0.004393232421400733,0.0001442945557452194,0.004390862123732518,-5.781404855867217,0.010146384072187667,0.00155167867054814,0.00046717120856054395,0.0014796816409370372,1.9482822240792568,3439.574425023285,277.92945593188045,55.77989385113499,272.14317557608985,8.356947039936626,1.28036716626279,128.5995507884122,-144.5504492115878,4.755319845286255,68.97008338268284,0.038116854256953964,0.0030799983492396576,26.763815423809795,0.033371305038216906
20260918195040,25,1.0,500000,61966,105042.01422891488,0.5899163344769777,-3.8062040198412688,0.0007620151781665896,0.6106868525704758,0.0007671949883878761,-3.845618720010935,0.004437809992958896,0.00014425416540929048,0.00443546483126266,-5.781404855867217,0.010325383623436341,0.0015664459030605893,0.00046860189204052583,0.0014947123582787908,1.9482822240792568,2479.2604053464734,279.07709095139546,47.21903253027089,274.9933340236909,5.596380072913881,1.3162193635334187,128.5995507884122,-144.5504492115878,4.839211812345081,70.1868334965411,0.02747479654695606,0.0030927040663216872,26.767842546610595,0.03370867199275388
20260918194043,25,1.0,500000,61947,107758.6083297696,0.574868225937235,-3.7918966356701107,0.0010764506588847723,0.6114508980765285,0.0007640492365661242,-3.8500359764097314,0.004419621828005878,0.00014391827576321038,0.0044172779664050305,-5.781404855867217,0.011813959901266439,0.001564212524960725,0.00048049958381979634,0.0014885835459231066,1.9482822240792568,3677.7237680939065,281.97038872281075,66.68288896593499,273.7823133794801,10.08466719623016,1.4955947884385328,128.5995507884122,-144.5504492115878,5.536864913669243,80.30543626901522,0.04075598999862373,0.0031247825767092533,26.801332460006275,0.03357132044684979
